Codigo;Regiao;UF;Data;Semana;Populacao;Casos_Acumulados;Casos_Novos;Obitos_Acumulados;Obitos_Novos
MS20/03/25;Centro_Oeste;MS;25/03/2020;13;2778986;24;1;0;0
MS20/03/26;Centro_Oeste;MS;26/03/2020;13;2778986;25;1;0;0
MS20/03/27;Centro_Oeste;MS;27/03/2020;13;2778986;28;3;0;0
MS20/03/28;Centro_Oeste;MS;28/03/2020;13;2778986;31;3;0;0
MS21/03/28;Centro_Oeste;MS;28/03/2021;13;2778986;211282;1280;4123;45
MT20/03/22;Centro_Oeste;MT;22/03/2020;13;3484466;2;0;0;0
MT20/03/23;Centro_Oeste;MT;23/03/2020;13;3484466;2;0;0;0
MT20/03/24;Centro_Oeste;MT;24/03/2020;13;3484466;7;5;0;0
MT20/03/25;Centro_Oeste;MT;25/03/2020;13;3484466;8;1;0;0
MT20/03/26;Centro_Oeste;MT;26/03/2020;13;3484466;11;3;0;0
MT20/03/27;Centro_Oeste;MT;27/03/2020;13;3484466;11;0;0;0
MT20/03/28;Centro_Oeste;MT;28/03/2020;13;3484466;13;2;0;0
MT21/03/28;Centro_Oeste;MT;28/03/2021;13;3484466;300441;739;7241;64
GO20/03/22;Centro_Oeste;GO;22/03/2020;13;7018354;21;1;0;0
GO20/03/23;Centro_Oeste;GO;23/03/2020;13;7018354;23;2;0;0
GO20/03/24;Centro_Oeste;GO;24/03/2020;13;7018354;27;4;0;0
GO20/03/25;Centro_Oeste;GO;25/03/2020;13;7018354;29;2;0;0
GO20/03/26;Centro_Oeste;GO;26/03/2020;13;7018354;39;10;1;1
GO20/03/27;Centro_Oeste;GO;27/03/2020;13;7018354;49;10;1;0
GO20/03/28;Centro_Oeste;GO;28/03/2020;13;7018354;56;7;1;0
GO21/03/28;Centro_Oeste;GO;28/03/2021;13;7018354;475282;901;11160;75
DF20/03/22;Centro_Oeste;DF;22/03/2020;13;3015268;117;17;0;0
DF20/03/23;Centro_Oeste;DF;23/03/2020;13;3015268;133;16;0;0
DF20/03/24;Centro_Oeste;DF;24/03/2020;13;3015268;160;27;0;0
DF20/03/25;Centro_Oeste;DF;25/03/2020;13;3015268;160;0;0;0
DF20/03/26;Centro_Oeste;DF;26/03/2020;13;3015268;200;40;0;0
DF20/03/27;Centro_Oeste;DF;27/03/2020;13;3015268;230;30;0;0
DF20/03/28;Centro_Oeste;DF;28/03/2020;13;3015268;260;30;0;0
DF21/03/28;Centro_Oeste;DF;28/03/2021;13;3015268;340166;1236;5757;40
RO20/03/29;Norte;RO;29/03/2020;14;1777225;6;0;0;0
RO20/03/30;Norte;RO;30/03/2020;14;1777225;6;0;0;0
RO20/03/31;Norte;RO;31/03/2020;14;1777225;8;2;1;1
RO20/04/01;Norte;RO;01/04/2020;14;1777225;9;1;1;0
RO20/04/02;Norte;RO;02/04/2020;14;1777225;10;1;1;0
RO20/04/03;Norte;RO;03/04/2020;14;1777225;10;0;1;0
RO20/04/04;Norte;RO;04/04/2020;14;1777225;11;1;1;0
AC20/03/29;Norte;AC;29/03/2020;14;881935;34;9;0;0
AC20/03/30;Norte;AC;30/03/2020;14;881935;42;8;0;0
AC20/03/31;Norte;AC;31/03/2020;14;881935;42;0;0;0
AC20/04/01;Norte;AC;01/04/2020;14;881935;43;1;0;0
AC20/04/02;Norte;AC;02/04/2020;14;881935;43;0;0;0
AC20/04/03;Norte;AC;03/04/2020;14;881935;46;3;0;0
AC20/04/04;Norte;AC;04/04/2020;14;881935;46;0;0;0
AM20/03/29;Norte;AM;29/03/2020;14;4144597;140;29;1;0
AM20/03/30;Norte;AM;30/03/2020;14;4144597;151;11;1;0
AM20/03/31;Norte;AM;31/03/2020;14;4144597;175;24;3;2
AM20/04/01;Norte;AM;01/04/2020;14;4144597;200;25;3;0
AM20/04/02;Norte;AM;02/04/2020;14;4144597;229;29;3;0
AM20/04/03;Norte;AM;03/04/2020;14;4144597;260;31;7;4
AM20/04/04;Norte;AM;04/04/2020;14;4144597;311;51;12;5
RR20/03/29;Norte;RR;29/03/2020;14;605761;16;4;0;0
RR20/03/30;Norte;RR;30/03/2020;14;605761;16;0;0;0
RR20/03/31;Norte;RR;31/03/2020;14;605761;16;0;0;0
RR20/04/01;Norte;RR;01/04/2020;14;605761;22;6;0;0
RR20/04/02;Norte;RR;02/04/2020;14;605761;26;4;0;0
RR20/04/03;Norte;RR;03/04/2020;14;605761;30;4;0;0
RR20/04/04;Norte;RR;04/04/2020;14;605761;37;7;1;1
PA20/03/29;Norte;PA;29/03/2020;14;8602865;18;1;0;0
PA20/03/30;Norte;PA;30/03/2020;14;8602865;21;3;0;0
PA20/03/31;Norte;PA;31/03/2020;14;8602865;32;11;0;0
PA20/04/01;Norte;PA;01/04/2020;14;8602865;40;8;1;1
PA20/04/02;Norte;PA;02/04/2020;14;8602865;46;6;1;0
PA20/04/03;Norte;PA;03/04/2020;14;8602865;50;4;1;0
PA20/04/04;Norte;PA;04/04/2020;14;8602865;80;30;1;0
AP20/03/29;Norte;AP;29/03/2020;14;845731;4;0;0;0
AP20/03/30;Norte;AP;30/03/2020;14;845731;8;4;0;0
AP20/03/31;Norte;AP;31/03/2020;14;845731;10;2;0;0
AP20/04/01;Norte;AP;01/04/2020;14;845731;11;1;0;0
AP20/04/02;Norte;AP;02/04/2020;14;845731;11;0;0;0
AP20/04/03;Norte;AP;03/04/2020;14;845731;19;8;0;0
AP20/04/04;Norte;AP;04/04/2020;14;845731;28;9;1;1
TO20/03/29;Norte;TO;29/03/2020;14;1572866;9;0;0;0
TO20/03/30;Norte;TO;30/03/2020;14;1572866;10;1;0;0
TO20/03/31;Norte;TO;31/03/2020;14;1572866;11;1;0;0
TO20/04/01;Norte;TO;01/04/2020;14;1572866;12;1;0;0
TO20/04/02;Norte;TO;02/04/2020;14;1572866;12;0;0;0
TO20/04/03;Norte;TO;03/04/2020;14;1572866;12;0;0;0
TO20/04/04;Norte;TO;04/04/2020;14;1572866;14;2;0;0
MA20/03/29;Nordeste;MA;29/03/2020;14;7075181;16;2;0;0
MA20/03/30;Nordeste;MA;30/03/2020;14;7075181;23;7;1;1
MA20/03/31;Nordeste;MA;31/03/2020;14;7075181;31;8;1;0
MA20/04/01;Nordeste;MA;01/04/2020;14;7075181;52;21;1;0
MA20/04/02;Nordeste;MA;02/04/2020;14;7075181;71;19;1;0
MA20/04/03;Nordeste;MA;03/04/2020;14;7075181;81;10;1;0
MA20/04/04;Nordeste;MA;04/04/2020;14;7075181;88;7;1;0
PI20/03/29;Nordeste;PI;29/03/2020;14;3273227;14;3;1;0
PI20/03/30;Nordeste;PI;30/03/2020;14;3273227;16;2;3;2
PI20/03/31;Nordeste;PI;31/03/2020;14;3273227;18;2;4;1
PI20/04/01;Nordeste;PI;01/04/2020;14;3273227;18;0;4;0
PI20/04/02;Nordeste;PI;02/04/2020;14;3273227;19;1;4;0
PI20/04/03;Nordeste;PI;03/04/2020;14;3273227;21;2;4;0
PI20/04/04;Nordeste;PI;04/04/2020;14;3273227;22;1;4;0
CE20/03/29;Nordeste;CE;29/03/2020;14;9132078;348;34;5;1
CE20/03/30;Nordeste;CE;30/03/2020;14;9132078;372;24;5;0
CE20/03/31;Nordeste;CE;31/03/2020;14;9132078;390;18;7;2
CE20/04/01;Nordeste;CE;01/04/2020;14;9132078;444;54;8;1
CE20/04/02;Nordeste;CE;02/04/2020;14;9132078;550;106;20;12
CE20/04/03;Nordeste;CE;03/04/2020;14;9132078;627;77;22;2
CE20/04/04;Nordeste;CE;04/04/2020;14;9132078;730;103;22;0
RN20/03/29;Nordeste;RN;29/03/2020;14;3506853;68;23;1;1
RN20/03/30;Nordeste;RN;30/03/2020;14;3506853;77;9;1;0
RN20/03/31;Nordeste;RN;31/03/2020;14;3506853;82;5;1;0
RN20/04/01;Nordeste;RN;01/04/2020;14;3506853;92;10;2;1
RN20/04/02;Nordeste;RN;02/04/2020;14;3506853;105;13;2;0
RN20/04/03;Nordeste;RN;03/04/2020;14;3506853;176;71;4;2
RN20/04/04;Nordeste;RN;04/04/2020;14;3506853;212;36;5;1
PB20/03/29;Nordeste;PB;29/03/2020;14;4018127;14;0;0;0
PB20/03/30;Nordeste;PB;30/03/2020;14;4018127;15;1;0;0
PB20/03/31;Nordeste;PB;31/03/2020;14;4018127;17;2;0;0
PB20/04/01;Nordeste;PB;01/04/2020;14;4018127;20;3;1;1
PB20/04/02;Nordeste;PB;02/04/2020;14;4018127;21;1;1;0
PB20/04/03;Nordeste;PB;03/04/2020;14;4018127;29;8;1;0
PB20/04/04;Nordeste;PB;04/04/2020;14;4018127;32;3;2;1
PE20/03/29;Nordeste;PE;29/03/2020;14;9557071;73;5;5;0
PE20/03/30;Nordeste;PE;30/03/2020;14;9557071;78;5;6;1
PE20/03/31;Nordeste;PE;31/03/2020;14;9557071;87;9;6;0
PE20/04/01;Nordeste;PE;01/04/2020;14;9557071;95;8;8;2
PE20/04/02;Nordeste;PE;02/04/2020;14;9557071;106;11;9;1
PE20/04/03;Nordeste;PE;03/04/2020;14;9557071;136;30;10;1
PE20/04/04;Nordeste;PE;04/04/2020;14;9557071;176;40;14;4
AL20/03/29;Nordeste;AL;29/03/2020;14;3337357;17;3;0;0
AL20/03/30;Nordeste;AL;30/03/2020;14;3337357;17;0;0;0
AL20/03/31;Nordeste;AL;31/03/2020;14;3337357;18;1;1;1
AL20/04/01;Nordeste;AL;01/04/2020;14;3337357;18;0;1;0
AL20/04/02;Nordeste;AL;02/04/2020;14;3337357;18;0;1;0
AL20/04/03;Nordeste;AL;03/04/2020;14;3337357;22;4;2;1
AL20/04/04;Nordeste;AL;04/04/2020;14;3337357;23;1;2;0
SE20/03/29;Nordeste;SE;29/03/2020;14;2298696;16;0;0;0
SE20/03/30;Nordeste;SE;30/03/2020;14;2298696;16;0;0;0
SE20/03/31;Nordeste;SE;31/03/2020;14;2298696;19;3;0;0
SE20/04/01;Nordeste;SE;01/04/2020;14;2298696;20;1;0;0
SE20/04/02;Nordeste;SE;02/04/2020;14;2298696;23;3;2;2
SE20/04/03;Nordeste;SE;03/04/2020;14;2298696;25;2;2;0
SE20/04/04;Nordeste;SE;04/04/2020;14;2298696;27;2;2;0
BA20/03/29;Nordeste;BA;29/03/2020;14;14873064;154;27;1;1
BA20/03/30;Nordeste;BA;30/03/2020;14;14873064;176;22;1;0
BA20/03/31;Nordeste;BA;31/03/2020;14;14873064;213;37;2;1
BA20/04/01;Nordeste;BA;01/04/2020;14;14873064;246;33;2;0
BA20/04/02;Nordeste;BA;02/04/2020;14;14873064;267;21;3;1
BA20/04/03;Nordeste;BA;03/04/2020;14;14873064;282;15;5;2
BA20/04/04;Nordeste;BA;04/04/2020;14;14873064;332;50;7;2
MG20/03/29;Sudeste;MG;29/03/2020;14;21168791;231;26;0;0
MG20/03/30;Sudeste;MG;30/03/2020;14;21168791;261;30;1;1
MG20/03/31;Sudeste;MG;31/03/2020;14;21168791;275;14;2;1
MG20/04/01;Sudeste;MG;01/04/2020;14;21168791;314;39;3;1
MG20/04/02;Sudeste;MG;02/04/2020;14;21168791;370;56;4;1
MG20/04/03;Sudeste;MG;03/04/2020;14;21168791;397;27;6;2
MG20/04/04;Sudeste;MG;04/04/2020;14;21168791;430;33;6;0
ES20/03/29;Sudeste;ES;29/03/2020;14;4018650;60;7;0;0
ES20/03/30;Sudeste;ES;30/03/2020;14;4018650;72;12;0;0
ES20/03/31;Sudeste;ES;31/03/2020;14;4018650;84;12;0;0
ES20/04/01;Sudeste;ES;01/04/2020;14;4018650;96;12;0;0
ES20/04/02;Sudeste;ES;02/04/2020;14;4018650;120;24;1;1
ES20/04/03;Sudeste;ES;03/04/2020;14;4018650;139;19;4;3
ES20/04/04;Sudeste;ES;04/04/2020;14;4018650;153;14;5;1
RJ20/03/29;Sudeste;RJ;29/03/2020;14;17264943;600;42;17;4
RJ20/03/30;Sudeste;RJ;30/03/2020;14;17264943;657;57;18;1
RJ20/03/31;Sudeste;RJ;31/03/2020;14;17264943;708;51;23;5
RJ20/04/01;Sudeste;RJ;01/04/2020;14;17264943;832;124;28;5
RJ20/04/02;Sudeste;RJ;02/04/2020;14;17264943;992;160;41;13
RJ20/04/03;Sudeste;RJ;03/04/2020;14;17264943;1074;82;47;6
RJ20/04/04;Sudeste;RJ;04/04/2020;14;17264943;1246;172;58;11
SP20/03/29;Sudeste;SP;29/03/2020;14;45919049;1451;45;98;14
SP20/03/30;Sudeste;SP;30/03/2020;14;45919049;1517;66;113;15
SP20/03/31;Sudeste;SP;31/03/2020;14;45919049;2339;822;136;23
SP20/04/01;Sudeste;SP;01/04/2020;14;45919049;2981;642;164;28
SP20/04/02;Sudeste;SP;02/04/2020;14;45919049;3506;525;188;24
SP20/04/03;Sudeste;SP;03/04/2020;14;45919049;4048;542;219;31
SP20/04/04;Sudeste;SP;04/04/2020;14;45919049;4466;418;260;41
PR20/03/29;Sul;PR;29/03/2020;14;11433957;148;15;2;0
PR20/03/30;Sul;PR;30/03/2020;14;11433957;155;7;3;1
PR20/03/31;Sul;PR;31/03/2020;14;11433957;179;24;3;0
PR20/04/01;Sul;PR;01/04/2020;14;11433957;224;45;3;0
PR20/04/02;Sul;PR;02/04/2020;14;11433957;252;28;4;1
PR20/04/03;Sul;PR;03/04/2020;14;11433957;301;49;4;0
PR20/04/04;Sul;PR;04/04/2020;14;11433957;395;94;6;2
SC20/03/29;Sul;SC;29/03/2020;14;7164788;194;10;1;0
SC20/03/30;Sul;SC;30/03/2020;14;7164788;197;3;1;0
SC20/03/31;Sul;SC;31/03/2020;14;7164788;219;22;2;1
SC20/04/01;Sul;SC;01/04/2020;14;7164788;235;16;2;0
SC20/04/02;Sul;SC;02/04/2020;14;7164788;247;12;2;0
SC20/04/03;Sul;SC;03/04/2020;14;7164788;281;34;5;3
SC20/04/04;Sul;SC;04/04/2020;14;7164788;334;53;5;0
RS20/03/29;Sul;RS;29/03/2020;14;11377239;226;29;2;0
RS20/03/30;Sul;RS;30/03/2020;14;11377239;241;15;3;1
RS20/03/31;Sul;RS;31/03/2020;14;11377239;274;33;4;1
RS20/04/01;Sul;RS;01/04/2020;14;11377239;306;32;4;0
RS20/04/02;Sul;RS;02/04/2020;14;11377239;334;28;5;1
RS20/04/03;Sul;RS;03/04/2020;14;11377239;396;62;5;0
RS20/04/04;Sul;RS;04/04/2020;14;11377239;410;14;6;1
MS20/03/29;Centro_Oeste;MS;29/03/2020;14;2778986;36;5;0;0
MS20/03/30;Centro_Oeste;MS;30/03/2020;14;2778986;44;8;0;0
MS20/03/31;Centro_Oeste;MS;31/03/2020;14;2778986;48;4;1;1
MS20/04/01;Centro_Oeste;MS;01/04/2020;14;2778986;51;3;1;0
MS20/04/02;Centro_Oeste;MS;02/04/2020;14;2778986;53;2;1;0
MS20/04/03;Centro_Oeste;MS;03/04/2020;14;2778986;60;7;1;0
MS20/04/04;Centro_Oeste;MS;04/04/2020;14;2778986;62;2;1;0
MT20/03/29;Centro_Oeste;MT;29/03/2020;14;3484466;16;3;0;0
MT20/03/30;Centro_Oeste;MT;30/03/2020;14;3484466;18;2;0;0
MT20/03/31;Centro_Oeste;MT;31/03/2020;14;3484466;25;7;0;0
MT20/04/01;Centro_Oeste;MT;01/04/2020;14;3484466;27;2;0;0
MT20/04/02;Centro_Oeste;MT;02/04/2020;14;3484466;36;9;0;0
MT20/04/03;Centro_Oeste;MT;03/04/2020;14;3484466;44;8;1;1
MT20/04/04;Centro_Oeste;MT;04/04/2020;14;3484466;56;12;1;0
GO20/03/29;Centro_Oeste;GO;29/03/2020;14;7018354;58;2;1;0
GO20/03/30;Centro_Oeste;GO;30/03/2020;14;7018354;61;3;1;0
GO20/03/31;Centro_Oeste;GO;31/03/2020;14;7018354;65;4;1;0
GO20/04/01;Centro_Oeste;GO;01/04/2020;14;7018354;71;6;1;0
GO20/04/02;Centro_Oeste;GO;02/04/2020;14;7018354;73;2;1;0
GO20/04/03;Centro_Oeste;GO;03/04/2020;14;7018354;88;15;2;1
GO20/04/04;Centro_Oeste;GO;04/04/2020;14;7018354;103;15;2;0
DF20/03/29;Centro_Oeste;DF;29/03/2020;14;3015268;289;29;1;1
DF20/03/30;Centro_Oeste;DF;30/03/2020;14;3015268;312;23;1;0
DF20/03/31;Centro_Oeste;DF;31/03/2020;14;3015268;332;20;3;2
DF20/04/01;Centro_Oeste;DF;01/04/2020;14;3015268;355;23;3;0
DF20/04/02;Centro_Oeste;DF;02/04/2020;14;3015268;370;15;4;1
DF20/04/03;Centro_Oeste;DF;03/04/2020;14;3015268;402;32;5;1
DF20/04/04;Centro_Oeste;DF;04/04/2020;14;3015268;454;52;7;2
RO20/04/05;Norte;RO;05/04/2020;15;1777225;12;1;1;0
RO20/04/06;Norte;RO;06/04/2020;15;1777225;14;2;1;0
RO20/04/07;Norte;RO;07/04/2020;15;1777225;18;4;1;0
RO20/04/08;Norte;RO;08/04/2020;15;1777225;18;0;1;0
RO20/04/09;Norte;RO;09/04/2020;15;1777225;28;10;2;1
RO20/04/10;Norte;RO;10/04/2020;15;1777225;32;4;2;0
RO20/04/11;Norte;RO;11/04/2020;15;1777225;33;1;2;0
AC20/04/05;Norte;AC;05/04/2020;15;881935;48;2;0;0
AC20/04/06;Norte;AC;06/04/2020;15;881935;50;2;0;0
AC20/04/07;Norte;AC;07/04/2020;15;881935;50;0;1;1
AC20/04/08;Norte;AC;08/04/2020;15;881935;54;4;2;1
AC20/04/09;Norte;AC;09/04/2020;15;881935;62;8;2;0
AC20/04/10;Norte;AC;10/04/2020;15;881935;70;8;2;0
AC20/04/11;Norte;AC;11/04/2020;15;881935;72;2;2;0
AM20/04/05;Norte;AM;05/04/2020;15;4144597;417;106;14;2
AM20/04/06;Norte;AM;06/04/2020;15;4144597;532;115;19;5
AM20/04/07;Norte;AM;07/04/2020;15;4144597;636;104;23;4
AM20/04/08;Norte;AM;08/04/2020;15;4144597;804;168;30;7
AM20/04/09;Norte;AM;09/04/2020;15;4144597;899;95;40;10
AM20/04/10;Norte;AM;10/04/2020;15;4144597;981;82;50;10
AM20/04/11;Norte;AM;11/04/2020;15;4144597;1050;69;53;3
RR20/04/05;Norte;RR;05/04/2020;15;605761;42;5;1;0
RR20/04/06;Norte;RR;06/04/2020;15;605761;42;0;1;0
RR20/04/07;Norte;RR;07/04/2020;15;605761;42;0;1;0
RR20/04/08;Norte;RR;08/04/2020;15;605761;49;7;1;0
RR20/04/09;Norte;RR;09/04/2020;15;605761;52;3;1;0
RR20/04/10;Norte;RR;10/04/2020;15;605761;63;11;3;2
RR20/04/11;Norte;RR;11/04/2020;15;605761;75;12;3;0
PA20/04/05;Norte;PA;05/04/2020;15;8602865;86;6;1;0
PA20/04/06;Norte;PA;06/04/2020;15;8602865;102;16;3;2
PA20/04/07;Norte;PA;07/04/2020;15;8602865;138;36;5;2
PA20/04/08;Norte;PA;08/04/2020;15;8602865;167;29;6;1
PA20/04/09;Norte;PA;09/04/2020;15;8602865;168;1;7;1
PA20/04/10;Norte;PA;10/04/2020;15;8602865;170;2;9;2
PA20/04/11;Norte;PA;11/04/2020;15;8602865;217;47;10;1
AP20/04/05;Norte;AP;05/04/2020;15;845731;29;1;2;1
AP20/04/06;Norte;AP;06/04/2020;15;845731;34;5;2;0
AP20/04/07;Norte;AP;07/04/2020;15;845731;48;14;2;0
AP20/04/08;Norte;AP;08/04/2020;15;845731;107;59;2;0
AP20/04/09;Norte;AP;09/04/2020;15;845731;128;21;2;0
AP20/04/10;Norte;AP;10/04/2020;15;845731;166;38;2;0
AP20/04/11;Norte;AP;11/04/2020;15;845731;193;27;3;1
TO20/04/05;Norte;TO;05/04/2020;15;1572866;17;3;0;0
TO20/04/06;Norte;TO;06/04/2020;15;1572866;17;0;0;0
TO20/04/07;Norte;TO;07/04/2020;15;1572866;19;2;0;0
TO20/04/08;Norte;TO;08/04/2020;15;1572866;23;4;0;0
TO20/04/09;Norte;TO;09/04/2020;15;1572866;23;0;0;0
TO20/04/10;Norte;TO;10/04/2020;15;1572866;23;0;0;0
TO20/04/11;Norte;TO;11/04/2020;15;1572866;23;0;0;0
MA20/04/05;Nordeste;MA;05/04/2020;15;7075181;96;8;2;1
MA20/04/06;Nordeste;MA;06/04/2020;15;7075181;133;37;2;0
MA20/04/07;Nordeste;MA;07/04/2020;15;7075181;172;39;4;2
MA20/04/08;Nordeste;MA;08/04/2020;15;7075181;230;58;11;7
MA20/04/09;Nordeste;MA;09/04/2020;15;7075181;273;43;12;1
MA20/04/10;Nordeste;MA;10/04/2020;15;7075181;293;20;16;4
MA20/04/11;Nordeste;MA;11/04/2020;15;7075181;344;51;21;5
PI20/04/05;Nordeste;PI;05/04/2020;15;3273227;23;1;4;0
PI20/04/06;Nordeste;PI;06/04/2020;15;3273227;23;0;4;0
PI20/04/07;Nordeste;PI;07/04/2020;15;3273227;28;5;4;0
PI20/04/08;Nordeste;PI;08/04/2020;15;3273227;31;3;5;1
PI20/04/09;Nordeste;PI;09/04/2020;15;3273227;38;7;6;1
PI20/04/10;Nordeste;PI;10/04/2020;15;3273227;40;2;7;1
PI20/04/11;Nordeste;PI;11/04/2020;15;3273227;41;1;7;0
CE20/04/05;Nordeste;CE;05/04/2020;15;9132078;823;93;26;4
CE20/04/06;Nordeste;CE;06/04/2020;15;9132078;1013;190;29;3
CE20/04/07;Nordeste;CE;07/04/2020;15;9132078;1051;38;31;2
CE20/04/08;Nordeste;CE;08/04/2020;15;9132078;1291;240;43;12
CE20/04/09;Nordeste;CE;09/04/2020;15;9132078;1425;134;55;12
CE20/04/10;Nordeste;CE;10/04/2020;15;9132078;1478;53;58;3
CE20/04/11;Nordeste;CE;11/04/2020;15;9132078;1582;104;67;9
RN20/04/05;Nordeste;RN;05/04/2020;15;3506853;242;30;7;2
RN20/04/06;Nordeste;RN;06/04/2020;15;3506853;246;4;7;0
RN20/04/07;Nordeste;RN;07/04/2020;15;3506853;254;8;8;1
RN20/04/08;Nordeste;RN;08/04/2020;15;3506853;261;7;11;3
RN20/04/09;Nordeste;RN;09/04/2020;15;3506853;261;0;11;0
RN20/04/10;Nordeste;RN;10/04/2020;15;3506853;263;2;11;0
RN20/04/11;Nordeste;RN;11/04/2020;15;3506853;289;26;13;2
PB20/04/05;Nordeste;PB;05/04/2020;15;4018127;34;2;4;2
PB20/04/06;Nordeste;PB;06/04/2020;15;4018127;35;1;4;0
PB20/04/07;Nordeste;PB;07/04/2020;15;4018127;36;1;4;0
PB20/04/08;Nordeste;PB;08/04/2020;15;4018127;41;5;4;0
PB20/04/09;Nordeste;PB;09/04/2020;15;4018127;55;14;7;3
PB20/04/10;Nordeste;PB;10/04/2020;15;4018127;79;24;11;4
PB20/04/11;Nordeste;PB;11/04/2020;15;4018127;85;6;11;0
PE20/04/05;Nordeste;PE;05/04/2020;15;9557071;201;25;21;7
PE20/04/06;Nordeste;PE;06/04/2020;15;9557071;223;22;30;9
PE20/04/07;Nordeste;PE;07/04/2020;15;9557071;352;129;34;4
PE20/04/08;Nordeste;PE;08/04/2020;15;9557071;401;49;46;12
PE20/04/09;Nordeste;PE;09/04/2020;15;9557071;555;154;56;10
PE20/04/10;Nordeste;PE;10/04/2020;15;9557071;684;129;65;9
PE20/04/11;Nordeste;PE;11/04/2020;15;9557071;816;132;72;7
AL20/04/05;Nordeste;AL;05/04/2020;15;3337357;28;5;2;0
AL20/04/06;Nordeste;AL;06/04/2020;15;3337357;31;3;2;0
AL20/04/07;Nordeste;AL;07/04/2020;15;3337357;32;1;2;0
AL20/04/08;Nordeste;AL;08/04/2020;15;3337357;37;5;2;0
AL20/04/09;Nordeste;AL;09/04/2020;15;3337357;37;0;3;1
AL20/04/10;Nordeste;AL;10/04/2020;15;3337357;45;8;3;0
AL20/04/11;Nordeste;AL;11/04/2020;15;3337357;48;3;3;0
SE20/04/05;Nordeste;SE;05/04/2020;15;2298696;32;5;3;1
SE20/04/06;Nordeste;SE;06/04/2020;15;2298696;32;0;4;1
SE20/04/07;Nordeste;SE;07/04/2020;15;2298696;36;4;4;0
SE20/04/08;Nordeste;SE;08/04/2020;15;2298696;36;0;4;0
SE20/04/09;Nordeste;SE;09/04/2020;15;2298696;39;3;4;0
SE20/04/10;Nordeste;SE;10/04/2020;15;2298696;42;3;4;0
SE20/04/11;Nordeste;SE;11/04/2020;15;2298696;42;0;4;0
BA20/04/05;Nordeste;BA;05/04/2020;15;14873064;401;69;9;2
BA20/04/06;Nordeste;BA;06/04/2020;15;14873064;431;30;10;1
BA20/04/07;Nordeste;BA;07/04/2020;15;14873064;456;25;12;2
BA20/04/08;Nordeste;BA;08/04/2020;15;14873064;497;41;15;3
BA20/04/09;Nordeste;BA;09/04/2020;15;14873064;559;62;19;4
BA20/04/10;Nordeste;BA;10/04/2020;15;14873064;604;45;19;0
BA20/04/11;Nordeste;BA;11/04/2020;15;14873064;635;31;21;2
MG20/04/05;Sudeste;MG;05/04/2020;15;21168791;498;68;6;0
MG20/04/06;Sudeste;MG;06/04/2020;15;21168791;525;27;9;3
MG20/04/07;Sudeste;MG;07/04/2020;15;21168791;559;34;11;2
MG20/04/08;Sudeste;MG;08/04/2020;15;21168791;614;55;14;3
MG20/04/09;Sudeste;MG;09/04/2020;15;21168791;655;41;15;1
MG20/04/10;Sudeste;MG;10/04/2020;15;21168791;698;43;17;2
MG20/04/11;Sudeste;MG;11/04/2020;15;21168791;750;52;17;0
ES20/04/05;Sudeste;ES;05/04/2020;15;4018650;166;13;6;1
ES20/04/06;Sudeste;ES;06/04/2020;15;4018650;194;28;6;0
ES20/04/07;Sudeste;ES;07/04/2020;15;4018650;209;15;6;0
ES20/04/08;Sudeste;ES;08/04/2020;15;4018650;227;18;6;0
ES20/04/09;Sudeste;ES;09/04/2020;15;4018650;273;46;6;0
ES20/04/10;Sudeste;ES;10/04/2020;15;4018650;300;27;7;1
ES20/04/11;Sudeste;ES;11/04/2020;15;4018650;349;49;9;2
RJ20/04/05;Sudeste;RJ;05/04/2020;15;17264943;1394;148;64;6
RJ20/04/06;Sudeste;RJ;06/04/2020;15;17264943;1461;67;71;7
RJ20/04/07;Sudeste;RJ;07/04/2020;15;17264943;1688;227;89;18
RJ20/04/08;Sudeste;RJ;08/04/2020;15;17264943;1938;250;106;17
RJ20/04/09;Sudeste;RJ;09/04/2020;15;17264943;2216;278;122;16
RJ20/04/10;Sudeste;RJ;10/04/2020;15;17264943;2464;248;147;25
RJ20/04/11;Sudeste;RJ;11/04/2020;15;17264943;2607;143;155;8
SP20/04/05;Sudeste;SP;05/04/2020;15;45919049;4620;154;275;15
SP20/04/06;Sudeste;SP;06/04/2020;15;45919049;4866;246;304;29
SP20/04/07;Sudeste;SP;07/04/2020;15;45919049;5682;816;371;67
SP20/04/08;Sudeste;SP;08/04/2020;15;45919049;6708;1026;428;57
SP20/04/09;Sudeste;SP;09/04/2020;15;45919049;7480;772;496;68
SP20/04/10;Sudeste;SP;10/04/2020;15;45919049;8216;736;540;44
SP20/04/11;Sudeste;SP;11/04/2020;15;45919049;8419;203;560;20
PR20/04/05;Sul;PR;05/04/2020;15;11433957;438;43;9;3
PR20/04/06;Sul;PR;06/04/2020;15;11433957;458;20;11;2
PR20/04/07;Sul;PR;07/04/2020;15;11433957;503;45;15;4
PR20/04/08;Sul;PR;08/04/2020;15;11433957;539;36;17;2
PR20/04/09;Sul;PR;09/04/2020;15;11433957;609;70;22;5
PR20/04/10;Sul;PR;10/04/2020;15;11433957;643;34;25;3
PR20/04/11;Sul;PR;11/04/2020;15;11433957;676;33;26;1
SC20/04/05;Sul;SC;05/04/2020;15;7164788;357;23;10;5
SC20/04/06;Sul;SC;06/04/2020;15;7164788;379;22;10;0
SC20/04/07;Sul;SC;07/04/2020;15;7164788;417;38;11;1
